userId,movieId,prediction
40715,1221,4.8124638
40716,858,4.333624
40716,318,4.320442
40716,6669,4.3176684
40716,296,4.192687
40716,1221,4.1818104
40751,318,4.8874836
40751,1196,4.8677897
40751,260,4.8497324
40751,2571,4.839429
40751,160718,4.8167114
40762,858,4.62339
40762,6669,4.6000934
40762,1221,4.5704913
40762,296,4.544567
40762,1217,4.528369
40783,858,4.8439517
40783,1221,4.790136
40783,926,4.7752743
40783,318,4.763523
40783,296,4.761182
40804,318,4.902894
40804,50,4.8060665
40804,44555,4.7671933
40804,5008,4.7351494
40804,858,4.7181053
40846,318,4.7358503
40846,5008,4.6802545
40846,44555,4.660067
40846,50,4.6580234
40846,160718,4.6564717
40850,318,4.5605407
40850,177593,4.4383698
40850,2858,4.415963
40850,5008,4.401981
40850,6777,4.398901
40866,318,4.288173
40866,2571,4.2581573
40866,58559,4.091376
40866,160718,4.0677037
40866,92259,4.0422277
40870,318,4.766153
40870,260,4.7659264
40870,1196,4.763726
40870,58559,4.7029786
40870,177765,4.6925764
40877,296,4.2799807
40877,2959,4.1418524
40877,1196,4.068071
40877,1214,4.0489874
40877,260,4.0290327
40880,5618,4.5042667
40880,5971,4.491249
40880,296,4.4768057
40880,541,4.454045
40880,1136,4.444056
40890,1196,4.4870853
40890,296,4.4862194
40890,2959,4.454716
40890,260,4.4517794
40890,858,4.449458
40913,2571,3.6547527
40913,5618,3.6361036
40913,1196,3.5884995
40913,58559,3.573865
40913,5971,3.557641
40916,318,4.6934605
40916,858,4.6724644
40916,1196,4.672168
40916,260,4.666322
40916,1221,4.6015997
40935,858,4.616254
40935,926,4.604841
40935,6669,4.598043
40935,2935,4.571415
40935,2066,4.562514
40938,54001,5.0883446
40938,89745,5.0361624
40938,1270,5.0143385
40938,102445,5.007081
40938,69844,5.004794
40971,5618,4.3014474
40971,296,4.251782
40971,5971,4.220298
40971,541,4.188297
40971,50,4.1810446
40992,296,4.8941474
40992,1196,4.864732
40992,6669,4.8510075
40992,858,4.8424687
40992,2959,4.832279
40995,318,4.5424495
40995,160718,4.528122
40995,2571,4.4893174
40995,2959,4.4330163
40995,50,4.42969
40998,318,4.5316153
40998,1207,4.489112
40998,858,4.47229
40998,5008,4.444201
40998,1172,4.4404974
40999,296,4.6567693
40999,2959,4.6497564
40999,1208,4.5808034
40999,858,4.576857
40999,318,4.5700054
41002,1196,4.7233257
41002,260,4.6831455
41002,858,4.6669025
41002,296,4.6567855
41002,2959,4.642308
41015,318,4.7234416
41015,1196,4.7177944
41015,260,4.713713
41015,58559,4.6672378
41015,2571,4.664383
41020,1196,4.889205
41020,858,4.8883257
41020,2959,4.8842764
41020,2571,4.874441
41020,296,4.868665
41045,2571,4.5178
41045,2959,4.4516907
41045,296,4.443676
41045,3275,4.441254
41045,293,4.3813424
41058,858,4.7934813
41058,1196,4.7824416
41058,296,4.7734404
41058,2959,4.752572
41058,260,4.7399273
41082,318,4.868314
41082,858,4.7840858
41082,5008,4.767602
41082,1207,4.7457614
41082,160718,4.736855
41088,858,4.592765
41088,926,4.574992
41088,1207,4.5467424
41088,5008,4.5393887
41088,318,4.538012
41106,318,4.3884077
41106,160718,4.3308234
41106,2571,4.273365
41106,50,4.261943
41106,296,4.243394
41112,318,4.592164
41112,953,4.4932756
41112,1270,4.4642696
41112,160718,4.4182987
41112,134130,4.416731
41125,318,4.134122
41125,3147,4.089611
41125,92259,4.0469966
41125,160718,4.036092
41125,1246,4.0210295
41134,6187,4.275649
41134,8533,4.0730553
41134,6942,4.065008
41134,56941,4.0648355
41134,84152,4.056632
41135,318,4.306897
41135,160718,4.2695045
41135,3147,4.128896
41135,2571,4.127076
41135,3578,4.093628
41179,296,4.887624
41179,858,4.8788724
41179,1196,4.857973
41179,2959,4.8474526
41179,1178,4.8473735
41183,318,4.9970727
41183,92259,4.9223647
41183,160718,4.8730507
41183,142488,4.863903
41183,4995,4.8537474
41198,858,4.629735
41198,296,4.586411
41198,1221,4.577674
41198,6669,4.572698
41198,1260,4.5440764
41210,858,4.611392
41210,926,4.5414
41210,1178,4.5380735
41210,1207,4.536608
41210,6669,4.523323
41225,318,4.69368
41225,2571,4.6528163
41225,160718,4.642549
41225,2959,4.617944
41225,296,4.599863
41234,318,4.6502366
41234,858,4.602255
41234,1178,4.529478
41234,1221,4.526405
41234,1207,4.518633
41239,858,4.4212666
41239,318,4.2333174
41239,50,4.210881
41239,1221,4.1907496
41239,44555,4.1615057
41247,318,4.8749933
41247,160718,4.834973
41247,1196,4.829871
41247,260,4.8295913
41247,177765,4.820655
41249,858,4.6955504
41249,1217,4.6647005
41249,296,4.6588106
41249,3677,4.6313705
41249,7327,4.6313186
41252,318,4.5451226
41252,177765,4.4270563
41252,58559,4.408772
41252,1207,4.4010897
41252,953,4.3929543
41264,318,4.5140557
41264,50,4.3932295
41264,160718,4.3688498
41264,5008,4.352824
41264,858,4.3431273
41282,318,4.3846025
41282,2571,4.3570566
41282,58559,4.2843256
41282,160718,4.2461567
41282,1196,4.225261
41299,318,4.5727224
41299,296,4.5527754
41299,2959,4.5504694
41299,2571,4.5464163
41299,160718,4.5394244
41321,296,4.6058946
41321,1196,4.577724
41321,541,4.557188
41321,1214,4.522892
41321,260,4.504803
41324,318,4.5372515
41324,160718,4.454893
41324,50,4.430027
41324,858,4.418598
41324,58559,4.386149
41325,318,4.2354903
41325,296,4.1038017
41325,127098,4.0969467
41325,3677,4.078945
41325,112552,4.0601406
41337,926,3.7049632
41337,1207,3.699205
41337,112552,3.6774306
41337,296,3.676278
41337,858,3.644343
41348,858,4.6876063
41348,6669,4.6649327
41348,318,4.6494265
41348,1221,4.638064
41348,26131,4.590762
41376,1196,4.528631
41376,260,4.492312
41376,2571,4.442234
41376,296,4.411256
41376,58559,4.38017
41380,318,5.1630206
41380,160718,5.0567713
41380,260,5.047288
41380,1196,5.043431
41380,50,5.0335627
41390,2959,4.4617395
41390,318,4.457264
41390,296,4.4477005
41390,2571,4.4324846
41390,160718,4.4090548
41405,318,4.5238905
41405,50,4.38418
41405,3578,4.357524
41405,160718,4.3493
41405,356,4.345781
41413,318,4.5596843
41413,92259,4.329816
41413,160718,4.3249955
41413,50,4.2840877
41413,2324,4.283778
41436,122916,4.3546114
41436,1196,4.351197
41436,2571,4.3510227
41436,260,4.3411646
41436,112852,4.296069
41437,2571,4.316782
41437,2959,4.285323
41437,296,4.275038
41437,293,4.2021084
41437,160718,4.195637
41452,296,4.4375014
41452,858,4.412847
41452,6669,4.3362565
41452,3030,4.2997637
41452,2959,4.288402
41455,318,4.83661
41455,160718,4.808224
41455,1196,4.793461
41455,260,4.788306
41455,50,4.7582827
41458,318,4.6556354
41458,858,4.629829
41458,296,4.6073966
41458,5008,4.573528
41458,1221,4.5673823
41470,318,4.6421757
41470,858,4.636357
41470,296,4.6056967
41470,2959,4.585115
41470,1221,4.582018
41486,318,4.570852
41486,50,4.4626355
41486,858,4.418028
41486,2959,4.409835
41486,296,4.36669
41487,858,4.741541
41487,6669,4.694363
41487,1178,4.6722746
41487,1221,4.6676416
41487,296,4.6281004
41506,318,4.578207
41506,858,4.5701017
41506,1207,4.52597
41506,926,4.4974694
41506,6669,4.48931
41508,296,4.7303014
41508,1217,4.6987133
41508,1232,4.6840906
41508,858,4.672263
41508,6669,4.664629
41512,318,4.3308883
41512,296,4.1514993
41512,50,4.1410294
41512,2571,4.0880556
41512,858,4.080399
41520,2571,4.6677456
41520,1196,4.590456
41520,260,4.576519
41520,58559,4.574674
41520,160718,4.5713925
41538,318,4.4172554
41538,296,4.4031606
41538,2959,4.402767
41538,858,4.4025908
41538,2571,4.3684626
41543,318,4.5072284
41543,92259,4.3752794
41543,2324,4.2842226
41543,905,4.2647552
41543,50,4.251906
41563,318,4.6449823
41563,1207,4.5602345
41563,953,4.494739
41563,905,4.489303
41563,745,4.475422
41572,858,4.6111183
41572,1178,4.569275
41572,6669,4.566977
41572,1221,4.5462236
41572,926,4.525549
41574,296,4.6082487
41574,2959,4.5934267
41574,858,4.5857277
41574,6669,4.577416
41574,1217,4.5663443
41595,858,4.8719683
41595,6669,4.8369026
41595,1178,4.8225737
41595,1221,4.8025675
41595,296,4.792125
41596,296,5.006517
41596,2959,4.927702
41596,2571,4.8215294
41596,47,4.7541027
41596,160718,4.73966
41621,54001,4.3210406
41621,89745,4.309001
41621,69844,4.294958
41621,88125,4.254319
41621,135143,4.214161
41633,318,4.7347775
41633,3147,4.650758
41633,177765,4.6451716
41633,160718,4.6268454
41633,116797,4.6073084
41652,318,4.599098
41652,1207,4.482018
41652,142488,4.333325
41652,954,4.324622
41652,92259,4.3176904
41669,2571,4.5433254
41669,318,4.5012364
41669,58559,4.4895277
41669,160718,4.4880238
41669,1196,4.396027
41674,858,4.574074
41674,6669,4.5499835
41674,1178,4.549056
41674,296,4.5209837
41674,1221,4.5161467
41675,858,4.663366
41675,1221,4.6055613
41675,6669,4.6025534
41675,1178,4.6005335
41675,926,4.5460024
41676,318,4.376621
41676,92259,4.189298
41676,177765,4.1218395
41676,160718,4.1187687
41676,3147,4.1039543
41677,296,4.7825866
41677,2959,4.78251
41677,2571,4.743353
41677,858,4.71639
41677,318,4.697107
41717,318,4.7381263
41717,1207,4.6680136
41717,160718,4.6615963
41717,92259,4.630084
41717,177765,4.6220436
41727,858,4.8880644
41727,1178,4.8379107
41727,6669,4.8327045
41727,1221,4.8143916
41727,926,4.787374
41735,318,4.7748575
41735,160718,4.6812363
41735,858,4.6726995
41735,5008,4.663702
41735,50,4.646835
41740,296,4.622385
41740,1217,4.5692406
41740,3030,4.555917
41740,1208,4.542669
41740,858,4.5179667
41753,318,4.220164
41753,50,3.8780613
41753,5971,3.854423
41753,1196,3.8079457
41753,858,3.7987657
41774,318,4.299195
41774,50,4.0211735
41774,47,3.9853368
41774,293,3.8664231
41774,5008,3.8453133
41829,318,4.5448446
41829,160718,4.519311
41829,2571,4.453376
41829,5008,4.4160953
41829,50,4.414892
41847,7327,4.54972
41847,2132,4.5347123
41847,1232,4.520545
41847,2068,4.508644
41847,4144,4.502197
41868,858,4.724963
41868,6669,4.691188
41868,296,4.6647596
41868,1221,4.6531086
41868,1178,4.644828
41884,296,4.315738
41884,2959,4.2918243
41884,318,4.2802896
41884,293,4.2548285
41884,50,4.2204866
41890,318,4.7331247
41890,858,4.7221885
41890,2959,4.717432
41890,296,4.6909056
41890,160718,4.6763167
41894,858,4.625144
41894,1221,4.574607
41894,1196,4.551043
41894,260,4.5252733
41894,296,4.5244513
41898,89745,4.367071
41898,88125,4.2888594
41898,112852,4.231988
41898,1196,4.225183
41898,260,4.2089467
41915,318,4.471644
41915,2571,4.4409547
41915,58559,4.3832636
41915,3147,4.35597
41915,92259,4.3467236
41928,54001,4.630091
41928,177765,4.617407
41928,89745,4.5358305
41928,102903,4.533304
41928,69844,4.523874
41946,296,4.5216284
41946,160718,4.509247
41946,50,4.4915204
41946,2959,4.4875517
41946,47,4.476965
41953,318,4.739437
41953,160718,4.6271915
41953,92259,4.620812
41953,1207,4.6027865
41953,98491,4.5630717
41959,858,4.647172
41959,1217,4.629039
41959,1208,4.615776
41959,2905,4.613875
41959,3030,4.6090126
41964,858,4.9894567
41964,318,4.9528255
41964,1221,4.933978
41964,6669,4.9207535
41964,1178,4.9145694
41969,318,4.4772243
41969,160718,4.3984966
41969,92259,4.346001
41969,2571,4.3358517
41969,58559,4.3068914
41974,318,5.0267267
41974,858,5.019246
41974,1207,4.936315
41974,1221,4.934901
41974,926,4.9346714
41983,2571,4.3525925
41983,2959,4.328143
41983,318,4.3132534
41983,50,4.2959476
41983,58559,4.292419
41989,1196,4.0295496
41989,2571,4.0266943
41989,260,3.9411404
41989,318,3.940276
41989,2959,3.8886101
42009,1260,4.5306635
42009,6669,4.488967
42009,2925,4.4833107
42009,1178,4.4569445
42009,1232,4.44854
42010,318,4.6581182
42010,858,4.519276
42010,5008,4.501333
42010,92259,4.4985027
42010,160718,4.492695
42023,858,4.642849
42023,6669,4.6154637
42023,1221,4.593179
42023,296,4.5836525
42023,2959,4.5547705
42029,2571,4.0751076
42029,58559,3.9246826
42029,187593,3.893908
42029,1196,3.86333
42029,260,3.8214676
42038,318,4.5546026
42038,160718,4.485304
42038,2324,4.426332
42038,5008,4.3995433
42038,112552,4.3820615
42046,296,4.000478
42046,2959,3.9112067
42046,858,3.8662703
42046,1221,3.7499542
42046,293,3.6955228
42053,318,3.958665
42053,1207,3.9573467
42053,112552,3.8547359
42053,142488,3.83501
42053,160718,3.7630587
42079,318,4.5512047
42079,160718,4.53568
42079,2571,4.5314116
42079,58559,4.480232
42079,1196,4.448433
42082,318,4.3542447
42082,296,4.2830343
42082,858,4.268424
42082,2959,4.229144
42082,50,4.133824
42085,318,4.5142417
42085,160718,4.3926926
42085,92259,4.303088
42085,356,4.263283
42085,2324,4.2478056
42102,2571,4.246333
42102,1196,4.2115374
42102,58559,4.170703
42102,260,4.1527576
42102,296,4.0803556
42106,318,4.552713
42106,858,4.4833283
42106,5008,4.4816074
42106,1207,4.476019
42106,1178,4.4542994
42114,858,4.457598
42114,1221,4.393886
42114,1260,4.3801985
42114,296,4.369847
42114,1212,4.3063846
42122,8533,4.3278465
42122,318,4.3146896
42122,166643,4.28571
42122,6942,4.268115
42122,92259,4.236534
42137,2571,4.3367577
42137,58559,4.2439117
42137,1196,4.2421722
42137,260,4.2070694
42137,48780,4.075055
42141,318,4.3855786
42141,296,4.3584385
42141,2571,4.302628
42141,2959,4.2865887
42141,858,4.261716
42142,318,4.57778
42142,160718,4.507763
42142,177765,4.4678106
42142,92259,4.4673033
42142,48780,4.4665623
42152,1232,4.723175
42152,1217,4.7047167
42152,2925,4.699076
42152,7327,4.6949244
42152,1208,4.677113
42155,296,4.6224327
42155,541,4.5750294
42155,2959,4.5499763
42155,1206,4.547539
42155,5618,4.497607
42161,177765,5.23565
42161,88125,5.182873
42161,89745,5.170662
42161,318,5.1673746
42161,1270,5.145297
42170,858,4.610687
42170,318,4.5926538
42170,296,4.577096
42170,1178,4.5764246
42170,6669,4.57572
42198,112552,4.0321646
42198,318,3.9794207
42198,1207,3.8537865
42198,296,3.8117242
42198,5008,3.7607102
42203,858,4.440384
42203,1221,4.4029136
42203,1178,4.379984
42203,745,4.309292
42203,3435,4.2821374
42216,318,4.627144
42216,5008,4.5537133
42216,858,4.5483904
42216,127098,4.5426335
42216,1207,4.5341063
42235,177765,4.9334564
42235,318,4.91591
42235,1270,4.900692
42235,260,4.86771
42235,88125,4.8602715
42249,858,4.688596
42249,6669,4.666842
42249,2959,4.6665154
42249,318,4.665601
42249,296,4.6507373
42295,177765,4.4504185
42295,88125,4.404673
42295,318,4.4009247
42295,134130,4.39047
42295,1270,4.322585
42377,88125,4.4994006
42377,89745,4.496368
42377,54001,4.4653964
42377,69844,4.462809
42377,102445,4.432968
42381,318,4.861797
42381,1196,4.8346786
42381,260,4.830466
42381,2571,4.8021994
42381,58559,4.7835855
42388,318,4.216461
42388,296,4.2152977
42388,1196,4.1639066
42388,112552,4.1568723
42388,5618,4.13638
42391,858,4.7012377
42391,318,4.6972923
42391,1178,4.685233
42391,296,4.671645
42391,6669,4.666411
42394,318,4.2201595
42394,163645,4.155449
42394,177765,4.14454
42394,134130,4.1217165
42394,4963,4.1038413
42403,541,3.392643
42403,2571,3.3391156
42403,1136,3.2626681
42403,116897,3.247221
42403,50,3.1675873
42418,318,4.5386505
42418,858,4.460102
42418,1207,4.416214
42418,296,4.3970027
42418,1221,4.393443
42428,858,4.366555
42428,296,4.359775
42428,3030,4.3362265
42428,6669,4.3331785
42428,5291,4.329168
42436,318,4.77456
42436,92259,4.6742706
42436,1207,4.6581197
42436,160718,4.6541557
42436,1246,4.629509
42445,296,4.4967756
42445,1196,4.4538574
42445,858,4.4173346
42445,5618,4.403096
42445,2959,4.392939
42449,318,4.6548824
42449,858,4.6158137
42449,1221,4.560838
42449,50,4.550692
42449,1196,4.549967
42480,318,4.51703
42480,858,4.4830484
42480,1221,4.4341516
42480,160718,4.3959613
42480,50,4.395364
42490,296,4.0743294
42490,541,4.0581503
42490,1214,4.027781
42490,7099,3.9384487
42490,5618,3.8904972
42494,858,4.3871336
42494,6669,4.36393
42494,1260,4.34023
42494,1178,4.3347454
42494,1221,4.3175197
42513,318,4.611508
42513,160718,4.5259466
42513,858,4.5091796
42513,44555,4.5037756
42513,50,4.4971557
42520,858,4.5666194
42520,926,4.4997025
42520,44555,4.4943085
42520,5008,4.493926
42520,1221,4.480115
42543,318,4.709857
42543,858,4.6596503
42543,1207,4.6134334
42543,1178,4.5971293
42543,44555,4.5928345
42547,318,4.455873
42547,50,4.2944
42547,112552,4.2724643
42547,5008,4.241304
42547,44555,4.2356343
42586,2571,4.0204954
42586,318,3.9841282
42586,58559,3.9204059
42586,1270,3.867253
42586,1196,3.8504283
42603,177765,4.765599
42603,318,4.709041
42603,166643,4.6873507
42603,1270,4.6834517
42603,260,4.6494966
42629,858,4.4040813
42629,318,4.3731403
42629,1196,4.3345833
42629,6669,4.3341045
42629,296,4.331379
42649,177765,4.696883
42649,54001,4.6924357
42649,1270,4.684404
42649,260,4.6754336
42649,1196,4.658091
42656,318,4.3885026
42656,160718,4.248789
42656,2571,4.19042
42656,112552,4.180476
42656,2324,4.165639
42662,2571,4.68392
42662,1196,4.605729
42662,58559,4.593224
42662,260,4.591125
42662,160718,4.5626736
42687,318,4.5583735
42687,858,4.465667
42687,2571,4.464868
42687,160718,4.4475155
42687,1196,4.43674
42707,1217,4.4866724
42707,296,4.4813156
42707,7327,4.47987
42707,1232,4.460705
42707,858,4.450749
42737,318,4.593123
42737,5008,4.503373
42737,1207,4.4817886
42737,92259,4.4795513
42737,44555,4.457084
42746,296,4.5846663
42746,2925,4.524276
42746,1232,4.521331
42746,541,4.508766
42746,1206,4.502512
42755,858,4.372979
42755,318,4.347184
42755,296,4.3273554
42755,5008,4.3124065
42755,50,4.2963705
42756,2959,4.258499
42756,1196,4.2085257
42756,2571,4.1976814
42756,296,4.197562
42756,5618,4.1840053
42760,858,4.445454
42760,1212,4.3781805
42760,5971,4.371355
42760,6669,4.3567095
42760,1221,4.344079
42766,318,4.4368916
42766,92259,4.2570734
42766,160718,4.232057
42766,356,4.172429
42766,2324,4.153241
42775,1196,4.842061
42775,260,4.8354564
42775,2571,4.8078613
42775,58559,4.7289133
42775,318,4.7288814
42799,318,4.651003
42799,160718,4.631705
42799,858,4.627021
42799,6669,4.6228285
42799,296,4.6211023
42821,318,4.5568113
42821,858,4.4879274
42821,1196,4.4449987
42821,260,4.43803
42821,1221,4.430975
42834,318,4.6116533
42834,858,4.5807776
42834,1178,4.5107865
42834,160718,4.509324
42834,1221,4.501029
42843,2571,4.111133
42843,1270,4.085278
42843,58559,4.068008
42843,1196,4.060324
42843,112852,4.0554533
42858,318,4.9816227
42858,160718,4.9170866
42858,858,4.8802905
42858,50,4.867261
42858,260,4.8670764
42862,318,4.2505517
42862,1207,4.218104
42862,142488,4.187562
42862,112552,4.044185
42862,7669,3.9949937
42863,858,4.4600124
42863,6669,4.4244204
42863,1178,4.415856
42863,296,4.403061
42863,1221,4.3678093
42881,318,4.2570634
42881,1207,4.0969486
42881,92259,4.0730762
42881,160718,4.0125427
42881,142488,3.983544
42922,858,4.5900984
42922,296,4.5330667
42922,1178,4.5259843
42922,318,4.5160303
42922,1221,4.5068874
42943,858,4.3539915
42943,6669,4.270412
42943,1178,4.233951
42943,1221,4.220245
42943,1217,4.165084
42948,1196,4.4174166
42948,260,4.3765864
42948,296,4.3650675
42948,1214,4.3401957
42948,5618,4.3095527
42964,318,4.590326
42964,160718,4.488725
42964,50,4.4768934
42964,92259,4.4658937
42964,1196,4.4494925
42983,318,4.570228
42983,160718,4.4809647
42983,50,4.4595757
42983,92259,4.4538407
42983,5008,4.4413786
42997,858,4.609045
42997,296,4.6035037
42997,6669,4.599413
42997,2959,4.5860147
42997,3677,4.5723653
43005,318,4.4750977
43005,858,4.3922505
43005,6669,4.384212
43005,160718,4.3550315
43005,296,4.349023
43057,858,4.832349
43057,6669,4.8153315
43057,7327,4.7632704
43057,3677,4.7616606
43057,1217,4.7555127
43063,296,4.482501
43063,2959,4.4106445
43063,1206,4.376323
43063,541,4.336006
43063,1196,4.3259373
43083,318,4.3839197
43083,296,4.153425
43083,2959,4.1164017
43083,50,4.1074185
43083,1196,4.0514035
43094,318,4.581602
43094,160718,4.5685253
43094,858,4.553693
43094,50,4.5191593
43094,1221,4.510538
43097,858,4.502251
43097,318,4.4714947
43097,6669,4.4698887
43097,296,4.4412565
43097,1221,4.439772
43109,858,4.8349485
43109,6669,4.8134384
43109,1221,4.8003993
43109,296,4.751092
43109,1178,4.7453995
43146,2571,4.8277893
43146,160718,4.77129
43146,1196,4.7460737
43146,260,4.737355
43146,58559,4.732315
43149,318,4.4328403
43149,50,4.3674994
43149,296,4.35798
43149,858,4.2982283
43149,2959,4.295314
43161,318,4.1801677
43161,858,4.046595
43161,50,3.9553087
43161,44555,3.7915277
43161,4973,3.7713928
43186,858,4.548544
43186,6669,4.531378
43186,296,4.5243
43186,3677,4.515525
43186,1217,4.5154266
43202,1217,4.594367
43202,858,4.5832253
43202,296,4.564973
43202,5618,4.5506945
43202,1208,4.5198293
43222,318,4.756171
43222,858,4.7258368
43222,1221,4.673654
43222,260,4.67364
43222,1196,4.662116
43227,296,4.5454044
43227,858,4.5332193
43227,1196,4.532009
43227,318,4.525275
43227,260,4.5082436
43243,318,4.692772
43243,293,4.6559715
43243,4011,4.652315
43243,2959,4.65172
43243,50,4.650141
43264,296,4.2964625
43264,1217,4.110966
43264,858,4.104196
43264,5291,4.0896673
43264,5618,4.077285
43285,296,4.588468
43285,2571,4.5835543
43285,2959,4.5555105
43285,318,4.5486946
43285,858,4.535338
43291,858,4.5449514
43291,1178,4.5135946
43291,6669,4.5044565
43291,296,4.459115
43291,1221,4.4579153
43299,318,4.5184426
43299,177765,4.436844
43299,58559,4.4230623
43299,1196,4.4217978
43299,2571,4.413001
43309,318,4.5072002
43309,296,4.446555
43309,2959,4.444367
43309,50,4.4424853
43309,858,4.426493
43320,318,4.619368
43320,160718,4.617997
43320,50,4.5780396
43320,2959,4.549093
43320,5008,4.5334125
43322,318,4.534648
43322,2571,4.3777027
43322,58559,4.36968
43322,858,4.364398
43322,356,4.3523974
43340,2571,4.4274607
43340,2959,4.3919554
43340,160718,4.388056
43340,318,4.371776
43340,50,4.3533173
43342,318,4.4476748
43342,160718,4.3149023
43342,92259,4.3079023
43342,3916,4.3058276
43342,177765,4.3036656
43345,2571,4.5581794
43345,1196,4.5070877
43345,260,4.4742785
43345,58559,4.47355
43345,318,4.4677715
43371,58559,4.1704593
43371,1196,4.1435623
43371,260,4.1207085
43371,2571,4.1077394
43371,318,3.9799194
43389,318,4.7304034
43389,858,4.720932
43389,1221,4.669044
43389,2571,4.6459
43389,296,4.640393
43391,318,4.679789
43391,160718,4.6440187
43391,5008,4.6189117
43391,44555,4.5941153
43391,50,4.5731974
43400,858,4.410654
43400,1260,4.3721943
43400,6669,4.371614
43400,1221,4.354902
43400,296,4.3361416
43408,318,4.7024536
43408,1196,4.6638317
43408,260,4.6626863
43408,58559,4.626514
43408,2571,4.6259217
43452,318,4.5012226
43452,1196,4.465083
43452,260,4.451763
43452,2571,4.45066
43452,58559,4.407815
43469,318,4.557192
43469,160718,4.4741726
43469,50,4.4118595
43469,92259,4.4056587
43469,58559,4.403905
43505,858,4.8501406
43505,1196,4.8098845
43505,6669,4.7979107
43505,1178,4.795345
43505,1221,4.7952433
43517,858,4.722434
43517,318,4.7109914
43517,1178,4.6591206
43517,6669,4.645463
43517,1221,4.643655
43581,318,4.641879
43581,58559,4.5163746
43581,2571,4.514763
43581,160718,4.504926
43581,92259,4.5045238
43583,318,4.292083
43583,2858,4.18429
43583,6669,4.1365457
43583,1361,4.1234093
43583,5008,4.115835
43597,318,4.4910297
43597,160718,4.3932447
43597,92259,4.3233547
43597,58559,4.261792
43597,112552,4.256822
43598,318,4.279931
43598,858,4.249219
43598,296,4.213934
43598,1221,4.17023
43598,2959,4.1502833
43617,318,4.3553886
43617,1207,4.237452
43617,112552,4.1692305
43617,160718,4.1346016
43617,2324,4.096565
43629,2571,4.4766455
43629,318,4.4600945
43629,3275,4.44757
43629,1196,4.4038463
43629,260,4.394092
43636,318,4.468915
43636,160718,4.3994613
43636,92259,4.343068
43636,58559,4.284115
43636,3578,4.2570076
43647,318,4.708415
43647,160718,4.686063
43647,92259,4.592694
43647,260,4.5885706
43647,1196,4.578986
43659,296,4.4412537
43659,2959,4.355563
43659,293,4.3158345
43659,858,4.057197
43659,50,4.038219
43698,858,4.606769
43698,6669,4.588018
43698,5147,4.552335
43698,1178,4.507303
43698,926,4.5022964
43710,2959,4.8292227
43710,296,4.825335
43710,858,4.8004017
43710,6669,4.7919016
43710,1178,4.774638
43743,318,4.8363767
43743,160718,4.774146
43743,2571,4.7300615
43743,50,4.7136283
43743,92259,4.7128706
43770,318,4.693773
43770,858,4.6502647
43770,160718,4.631239
43770,2959,4.6193357
43770,5008,4.6095343
43785,858,4.380685
43785,296,4.246499
43785,50,4.216548
43785,1208,4.189925
43785,44555,4.186241
43794,318,4.685501
43794,1196,4.558951
43794,260,4.5583754
43794,58559,4.539989
43794,2571,4.4842486
43795,318,4.267316
43795,160718,4.198105
43795,1196,4.185175
43795,2571,4.173778
43795,58559,4.161738
43803,2571,4.7595816
43803,318,4.7581835
43803,2959,4.742703
43803,858,4.7348075
43803,296,4.7303753
43831,1217,4.4769754
43831,858,4.4731426
43831,296,4.4556084
43831,6669,4.420946
43831,1208,4.409216
43846,1178,4.662076
43846,858,4.658369
43846,296,4.64877
43846,6669,4.6414304
43846,1221,4.622421
43872,318,4.389517
43872,1196,4.32567
43872,260,4.2810726
43872,1207,4.275896
43872,858,4.190209
43879,858,4.660574
43879,1221,4.609503
43879,1196,4.556591
43879,260,4.5452857
43879,745,4.53535
43880,160718,4.3709917
43880,50,4.337754
43880,318,4.322136
43880,58559,4.2321672
43880,2571,4.2202835
43882,3677,4.4636965
43882,1232,4.444363
43882,7327,4.429101
43882,4144,4.422274
43882,1217,4.4164734
43912,318,4.5468454
43912,92259,4.4848475
43912,160718,4.429093
43912,3147,4.4242597
43912,356,4.410728
43916,318,4.5956106
43916,160718,4.475676
43916,50,4.435494
43916,858,4.4340105
43916,44555,4.351333
43940,1260,4.4551163
43940,296,4.421666
43940,6669,4.4119267
43940,5618,4.4054337
43940,1232,4.4051046
43955,858,4.6398263
43955,318,4.629635
43955,6669,4.595892
43955,1178,4.5485287
43955,1221,4.5480204
43966,2935,4.2334933
43966,858,4.2163634
43966,2066,4.204004
43966,1178,4.1975465
43966,2068,4.1553946
43988,318,4.535918
43988,5008,4.446725
43988,160718,4.445635
43988,50,4.438839
43988,44555,4.396241
44006,318,4.467707
44006,160718,4.275747
44006,50,4.184131
44006,55721,4.1520367
44006,112552,4.134243
44017,318,4.752751
44017,1207,4.6433806
44017,92259,4.5884886
44017,1196,4.5862336
44017,160718,4.5820174
44043,166643,4.315051
44043,3916,4.29817
44043,318,4.231502
44043,3147,4.2259207
44043,177765,4.215911
44061,1260,4.209405
44061,2925,4.1538153
44061,858,4.150302
44061,6669,4.1302204
44061,1178,4.0688887
44078,318,4.28876
44078,160718,4.147422
44078,50,4.125513
44078,296,3.98933
44078,55721,3.9807496
44102,858,4.4959145
44102,6669,4.4617863
44102,1221,4.4085674
44102,1178,4.393482
44102,1260,4.3612523
44119,5971,3.1887789
44119,296,3.0584788
44119,1207,2.976924
44119,2066,2.974475
44119,3435,2.947482
44129,318,4.2782035
44129,160718,4.1306615
44129,58559,4.0763826
44129,2571,4.051238
44129,1196,4.0239916
44143,318,4.3215876
